Timestamp,Image_Path,Latitude,Longitude,Detection_Type,Confidence
2025-10-28 01:42:49,Dataset/pothole/pothole_1024.jpg,-37.719167,145.033324,pothole,0.64
2025-08-26 02:57:06,Dataset/pothole/pothole_1026.jpg,-37.83132,144.865152,pothole,0.74
2025-11-19 20:20:07,Dataset/pothole/pothole_1027.jpg,-37.88206,145.049669,pothole,0.52
2025-10-08 21:13:35,Dataset/pothole/pothole_1028.jpg,-37.850347,144.979641,pothole,0.71
2025-10-29 03:42:14,Dataset/pothole/pothole_1029.jpg,-37.785558,145.032854,pothole,0.64
2025-09-23 07:35:09,Dataset/pothole/pothole_103.jpg,-37.870894,144.876387,pothole,0.82
2025-09-02 02:27:34,Dataset/pothole/pothole_1030.jpg,-37.818548,144.870053,pothole,0.83
2025-10-21 15:38:03,Dataset/pothole/pothole_1031.jpg,-37.891202,144.940848,pothole,0.65
2025-09-30 23:37:31,Dataset/pothole/pothole_1032.jpg,-37.792888,144.877208,pothole,0.57
2025-09-26 17:02:49,Dataset/pothole/pothole_1034.jpg,-37.902346,145.015938,pothole,0.45
2025-11-03 08:59:45,Dataset/pothole/pothole_1035.jpg,-37.839193,145.010374,pothole,0.81
2025-08-26 06:17:29,Dataset/pothole/pothole_1036.jpg,-37.848305,144.926685,pothole,0.92
2025-10-23 12:14:05,Dataset/pothole/pothole_1038.jpg,-37.81269,144.929213,pothole,0.72
2025-08-26 00:37:03,Dataset/pothole/pothole_1039.jpg,-37.85829,145.012914,pothole,0.51
2025-09-01 11:12:42,Dataset/pothole/pothole_104.jpg,-37.801377,144.865452,pothole,0.49
2025-11-07 01:23:26,Dataset/pothole/pothole_1040.jpg,-37.738423,144.877958,pothole,0.91
2025-10-03 14:06:43,Dataset/pothole/pothole_1041.jpg,-37.720509,144.904343,pothole,0.41
2025-10-24 13:45:08,Dataset/pothole/pothole_1042.jpg,-37.840199,144.990835,pothole,0.83
2025-11-02 19:51:53,Dataset/pothole/pothole_1043.jpg,-37.782929,144.98207,pothole,0.44
2025-11-02 07:33:17,Dataset/pothole/pothole_1045.jpg,-37.901775,144.986723,pothole,0.7
2025-10-01 15:45:24,Dataset/pothole/pothole_1046.jpg,-37.832746,144.963028,pothole,0.93
2025-11-04 21:15:31,Dataset/pothole/pothole_1048.jpg,-37.781061,144.870041,pothole,0.58
2025-09-11 12:49:01,Dataset/pothole/pothole_1049.jpg,-37.908943,144.972546,pothole,0.53
2025-08-30 06:48:18,Dataset/pothole/pothole_105.jpg,-37.816577,144.950159,pothole,0.94
2025-10-26 11:33:19,Dataset/pothole/pothole_1050.jpg,-37.857395,144.976213,pothole,0.95
2025-09-08 19:18:38,Dataset/pothole/pothole_1051.jpg,-37.87024,145.043936,pothole,0.51
2025-09-14 11:21:46,Dataset/pothole/pothole_1052.jpg,-37.774724,145.054455,pothole,0.82
2025-09-25 23:28:38,Dataset/pothole/pothole_1054.jpg,-37.880003,144.945758,pothole,0.82
2025-10-25 12:18:46,Dataset/pothole/pothole_1055.jpg,-37.793874,144.930486,pothole,0.71
2025-11-13 23:36:14,Dataset/pothole/pothole_1058.jpg,-37.868032,144.976055,pothole,0.45
2025-10-02 07:43:07,Dataset/pothole/pothole_1059.jpg,-37.812151,144.917709,pothole,0.72
2025-10-13 17:59:47,Dataset/pothole/pothole_106.jpg,-37.753493,144.957028,pothole,0.43
2025-08-27 00:00:55,Dataset/pothole/pothole_1060.jpg,-37.877593,144.932944,pothole,0.7
2025-08-28 16:13:36,Dataset/pothole/pothole_1061.jpg,-37.884758,144.911138,pothole,0.45
2025-09-03 15:02:04,Dataset/pothole/pothole_1062.jpg,-37.879568,145.027254,pothole,0.48
2025-09-20 20:54:47,Dataset/pothole/pothole_1063.jpg,-37.729749,145.052412,pothole,0.57
2025-11-18 20:34:58,Dataset/pothole/pothole_1064.jpg,-37.735634,145.014362,pothole,0.75
2025-10-07 10:56:59,Dataset/pothole/pothole_1065.jpg,-37.760502,144.887737,pothole,0.95
2025-11-10 10:44:30,Dataset/pothole/pothole_1066.jpg,-37.868664,144.886065,pothole,0.51
2025-09-14 06:42:16,Dataset/pothole/pothole_1067.jpg,-37.821958,144.976011,pothole,0.78
2025-09-01 04:21:36,Dataset/pothole/pothole_1068.jpg,-37.908591,144.953562,pothole,0.79
2025-09-27 23:45:15,Dataset/pothole/pothole_1069.jpg,-37.884159,144.916178,pothole,0.71
2025-11-13 00:42:04,Dataset/pothole/pothole_107.jpg,-37.894785,144.904243,pothole,0.68
2025-09-16 18:28:50,Dataset/pothole/pothole_1070.jpg,-37.865136,145.023947,pothole,0.7
2025-09-17 11:30:17,Dataset/pothole/pothole_1071.jpg,-37.844159,145.041741,pothole,0.77
2025-10-08 11:52:16,Dataset/pothole/pothole_1072.jpg,-37.76561,145.002622,pothole,0.85
2025-11-18 08:05:54,Dataset/pothole/pothole_1073.jpg,-37.763348,145.048689,pothole,0.56
2025-10-07 16:28:24,Dataset/pothole/pothole_1074.jpg,-37.883458,144.986651,pothole,0.62
2025-09-25 06:55:22,Dataset/pothole/pothole_1075.jpg,-37.857356,144.871017,pothole,0.94
2025-09-03 09:05:15,Dataset/pothole/pothole_1076.jpg,-37.841783,144.946836,pothole,0.53
2025-09-27 13:07:05,Dataset/pothole/pothole_1077.jpg,-37.821828,144.887088,pothole,0.48
2025-09-18 05:31:45,Dataset/pothole/pothole_1079.jpg,-37.816397,144.884232,pothole,0.74
2025-10-04 17:20:49,Dataset/pothole/pothole_108.jpg,-37.811682,144.944905,pothole,0.43
2025-10-29 01:32:41,Dataset/pothole/pothole_1080.jpg,-37.784265,145.062193,pothole,0.42
2025-10-07 13:41:06,Dataset/pothole/pothole_1081.jpg,-37.75313,144.995168,pothole,0.5
2025-11-13 23:27:54,Dataset/pothole/pothole_1083.jpg,-37.850179,145.03568,pothole,0.57
2025-09-02 20:32:17,Dataset/pothole/pothole_1084.jpg,-37.750069,144.908885,pothole,0.58
2025-09-09 11:01:22,Dataset/pothole/pothole_1086.jpg,-37.807319,145.056243,pothole,0.58
2025-11-11 07:46:26,Dataset/pothole/pothole_1087.jpg,-37.852583,144.877699,pothole,0.46
2025-09-07 05:08:48,Dataset/pothole/pothole_1088.jpg,-37.799388,144.887432,pothole,0.81
2025-09-09 05:58:10,Dataset/pothole/pothole_1089.jpg,-37.800011,144.92387,pothole,0.65
2025-08-30 02:41:02,Dataset/pothole/pothole_109.jpg,-37.847113,144.928067,pothole,0.47
2025-09-21 02:13:29,Dataset/pothole/pothole_1092.jpg,-37.862731,145.029397,pothole,0.68
2025-10-23 22:15:34,Dataset/pothole/pothole_1093.jpg,-37.912687,144.91626,pothole,0.94
2025-11-05 01:49:50,Dataset/pothole/pothole_1094.jpg,-37.751749,144.923968,pothole,0.57
2025-09-20 10:11:15,Dataset/pothole/pothole_1095.jpg,-37.875585,144.905062,pothole,0.75
2025-10-28 18:23:39,Dataset/pothole/pothole_1096.jpg,-37.759021,144.979927,pothole,0.6
2025-11-19 09:16:58,Dataset/pothole/pothole_1097.jpg,-37.832906,144.980886,pothole,0.84
2025-10-31 06:06:15,Dataset/pothole/pothole_1099.jpg,-37.817869,144.965381,pothole,0.74
2025-09-01 20:07:12,Dataset/pothole/pothole_11.jpg,-37.735741,144.962468,pothole,0.72
2025-08-31 15:14:20,Dataset/pothole/pothole_110.jpg,-37.906833,145.053852,pothole,0.53
2025-10-09 13:18:46,Dataset/pothole/pothole_1101.jpg,-37.898213,144.934398,pothole,0.59
2025-09-13 08:27:46,Dataset/pothole/pothole_1107.jpg,-37.87131,144.968661,pothole,0.75
2025-09-17 19:26:06,Dataset/pothole/pothole_1108.jpg,-37.768924,145.057656,pothole,0.78
2025-11-02 08:36:28,Dataset/pothole/pothole_1109.jpg,-37.741346,144.898649,pothole,0.93
2025-10-07 01:54:53,Dataset/pothole/pothole_1110.jpg,-37.774473,144.96225,pothole,0.89
2025-11-12 05:09:24,Dataset/pothole/pothole_1111.jpg,-37.822181,144.975506,pothole,0.87
2025-10-12 13:46:48,Dataset/pothole/pothole_1112.jpg,-37.726328,144.94931,pothole,0.85
2025-09-20 14:35:54,Dataset/pothole/pothole_1113.jpg,-37.806025,144.883594,pothole,0.45
2025-09-25 07:25:01,Dataset/pothole/pothole_1114.jpg,-37.84441,145.020876,pothole,0.66
2025-11-11 13:07:11,Dataset/pothole/pothole_1117.jpg,-37.742321,145.03899,pothole,0.54
2025-09-11 06:13:08,Dataset/pothole/pothole_1118.jpg,-37.731366,144.867824,pothole,0.75
2025-10-22 02:30:27,Dataset/pothole/pothole_1119.jpg,-37.74342,144.953403,pothole,0.76
2025-09-04 13:21:19,Dataset/pothole/pothole_1120.jpg,-37.889005,144.889671,pothole,0.88
2025-09-17 21:58:04,Dataset/pothole/pothole_1121.jpg,-37.858432,144.930305,pothole,0.56
2025-10-26 18:22:05,Dataset/pothole/pothole_1123.jpg,-37.894783,144.926154,pothole,0.63
2025-08-31 07:29:08,Dataset/pothole/pothole_1124.jpg,-37.862892,144.881171,pothole,0.41
2025-10-31 11:54:57,Dataset/pothole/pothole_1127.jpg,-37.794016,144.867411,pothole,0.58
2025-11-02 11:18:09,Dataset/pothole/pothole_1128.jpg,-37.873107,145.002049,pothole,0.59
2025-11-10 10:51:08,Dataset/pothole/pothole_1130.jpg,-37.865968,145.024658,pothole,0.51
2025-10-19 15:22:08,Dataset/pothole/pothole_1131.jpg,-37.719126,145.04806,pothole,0.63
2025-11-09 11:38:55,Dataset/pothole/pothole_1132.jpg,-37.837695,144.888097,pothole,0.71
2025-10-04 19:32:35,Dataset/pothole/pothole_1133.jpg,-37.746545,144.991817,pothole,0.89
2025-09-25 03:11:38,Dataset/pothole/pothole_1134.jpg,-37.751788,144.962413,pothole,0.42
2025-11-02 00:55:01,Dataset/pothole/pothole_1135.jpg,-37.734521,144.879345,pothole,0.82
2025-11-18 13:15:01,Dataset/pothole/pothole_1136.jpg,-37.766026,144.926671,pothole,0.89
2025-10-16 03:36:51,Dataset/pothole/pothole_1138.jpg,-37.860152,144.964401,pothole,0.8
2025-09-09 00:46:04,Dataset/pothole/pothole_1139.jpg,-37.802284,145.02697,pothole,0.68
2025-10-21 21:12:34,Dataset/pothole/pothole_114.jpg,-37.812035,144.93192,pothole,0.85
2025-10-21 20:52:25,Dataset/pothole/pothole_1140.jpg,-37.854304,144.973433,pothole,0.49
2025-09-11 19:34:57,Dataset/pothole/pothole_1141.jpg,-37.813375,144.968584,pothole,0.86
2025-10-02 00:46:18,Dataset/pothole/pothole_1142.jpg,-37.867677,145.034307,pothole,0.85
2025-09-10 06:09:55,Dataset/pothole/pothole_1144.jpg,-37.74617,144.996921,pothole,0.61
2025-10-01 14:00:45,Dataset/pothole/pothole_1146.jpg,-37.811027,145.049701,pothole,0.75
2025-09-21 10:38:00,Dataset/pothole/pothole_1147.jpg,-37.723293,144.963123,pothole,0.49
2025-10-05 23:47:04,Dataset/pothole/pothole_1148.jpg,-37.81945,144.882355,pothole,0.47
2025-09-22 07:24:42,Dataset/pothole/pothole_1149.jpg,-37.910584,144.944587,pothole,0.53
2025-11-15 13:53:31,Dataset/pothole/pothole_115.jpg,-37.774236,144.990467,pothole,0.43
2025-10-20 10:16:02,Dataset/pothole/pothole_1150.jpg,-37.81602,144.869652,pothole,0.82
2025-10-31 23:54:52,Dataset/pothole/pothole_1151.jpg,-37.86461,145.055347,pothole,0.58
2025-09-19 10:35:01,Dataset/pothole/pothole_1152.jpg,-37.742433,145.019043,pothole,0.78
2025-08-24 22:30:09,Dataset/pothole/pothole_1153.jpg,-37.881246,144.960625,pothole,0.66
2025-10-25 12:51:14,Dataset/pothole/pothole_1154.jpg,-37.881987,145.058435,pothole,0.75
2025-09-02 17:47:33,Dataset/pothole/pothole_1155.jpg,-37.721079,144.988325,pothole,0.52
2025-11-05 19:20:58,Dataset/pothole/pothole_1157.jpg,-37.849802,144.915234,pothole,0.67
2025-11-17 03:03:42,Dataset/pothole/pothole_1158.jpg,-37.793966,144.914018,pothole,0.9
2025-11-10 10:56:24,Dataset/pothole/pothole_116.jpg,-37.897816,145.001685,pothole,0.45
2025-10-14 22:37:53,Dataset/pothole/pothole_1160.jpg,-37.891319,145.02919,pothole,0.85
2025-10-29 10:11:58,Dataset/pothole/pothole_1161.jpg,-37.750304,145.036718,pothole,0.62
2025-09-01 14:21:12,Dataset/pothole/pothole_1162.jpg,-37.731688,144.92076,pothole,0.85
2025-11-19 15:06:51,Dataset/pothole/pothole_1163.jpg,-37.875657,144.879173,pothole,0.64
2025-10-12 01:57:12,Dataset/pothole/pothole_1164.jpg,-37.792232,145.032672,pothole,0.82
2025-10-27 09:26:06,Dataset/pothole/pothole_1165.jpg,-37.7447,145.058193,pothole,0.5
2025-11-14 07:49:54,Dataset/pothole/pothole_1167.jpg,-37.812115,145.026343,pothole,0.41
2025-11-01 15:37:55,Dataset/pothole/pothole_1168.jpg,-37.880646,144.915722,pothole,0.67
2025-09-11 09:45:08,Dataset/pothole/pothole_117.jpg,-37.854536,144.991209,pothole,0.55
2025-09-23 08:20:57,Dataset/pothole/pothole_1171.jpg,-37.860566,144.921703,pothole,0.72
2025-11-12 06:24:28,Dataset/pothole/pothole_1173.jpg,-37.748606,144.925481,pothole,0.63
2025-09-19 22:26:15,Dataset/pothole/pothole_1174.jpg,-37.737711,144.891381,pothole,0.62
2025-08-23 05:50:11,Dataset/pothole/pothole_1175.jpg,-37.79642,144.975476,pothole,0.46
2025-08-29 10:44:46,Dataset/pothole/pothole_1176.jpg,-37.903029,144.914736,pothole,0.58
2025-11-04 22:51:39,Dataset/pothole/pothole_1178.jpg,-37.847256,144.904378,pothole,0.75
2025-08-30 13:33:11,Dataset/pothole/pothole_1180.jpg,-37.838943,144.970317,pothole,0.89
2025-10-18 07:30:10,Dataset/pothole/pothole_1181.jpg,-37.874537,144.894644,pothole,0.92
2025-09-01 18:11:50,Dataset/pothole/pothole_1182.jpg,-37.802185,145.013189,pothole,0.81
2025-09-04 10:32:44,Dataset/pothole/pothole_1183.jpg,-37.843754,144.88306,pothole,0.48
2025-08-27 05:50:37,Dataset/pothole/pothole_1185.jpg,-37.765344,144.971257,pothole,0.83
2025-09-22 23:50:41,Dataset/pothole/pothole_1186.jpg,-37.765341,144.924367,pothole,0.48
2025-11-04 18:03:29,Dataset/pothole/pothole_1188.jpg,-37.744813,145.059364,pothole,0.41
2025-10-09 08:04:06,Dataset/pothole/pothole_1189.jpg,-37.887116,144.948965,pothole,0.8
2025-09-28 23:18:23,Dataset/pothole/pothole_119.jpg,-37.760951,144.954384,pothole,0.59
2025-11-02 19:49:30,Dataset/pothole/pothole_1190.jpg,-37.816068,145.021146,pothole,0.54
2025-10-01 08:17:25,Dataset/pothole/pothole_1191.jpg,-37.791619,144.918362,pothole,0.86
2025-10-27 20:38:54,Dataset/pothole/pothole_1192.jpg,-37.881699,144.961172,pothole,0.91
2025-09-23 04:02:06,Dataset/pothole/pothole_1193.jpg,-37.746179,144.87358,pothole,0.69
2025-08-24 03:21:28,Dataset/pothole/pothole_1195.jpg,-37.822497,144.900749,pothole,0.61
2025-10-09 18:09:49,Dataset/pothole/pothole_1196.jpg,-37.827555,145.022539,pothole,0.74
2025-10-25 09:31:33,Dataset/pothole/pothole_1197.jpg,-37.779036,145.055043,pothole,0.95
2025-11-12 10:27:39,Dataset/pothole/pothole_1198.jpg,-37.738282,144.948435,pothole,0.61
2025-10-05 10:20:11,Dataset/pothole/pothole_1199.jpg,-37.812461,144.914188,pothole,0.95
2025-10-15 05:08:31,Dataset/pothole/pothole_1200.jpg,-37.878316,145.037548,pothole,0.58
2025-10-18 15:58:36,Dataset/pothole/pothole_1201.jpg,-37.768316,145.002939,pothole,0.9
2025-11-01 05:36:59,Dataset/pothole/pothole_1202.jpg,-37.846104,144.957733,pothole,0.63
2025-11-06 15:45:59,Dataset/pothole/pothole_1205.jpg,-37.75197,145.045258,pothole,0.79
2025-10-16 02:12:04,Dataset/pothole/pothole_1206.jpg,-37.740133,144.930006,pothole,0.66
2025-09-20 05:05:12,Dataset/pothole/pothole_1207.jpg,-37.824745,145.011084,pothole,0.43
2025-10-28 02:02:52,Dataset/pothole/pothole_1208.jpg,-37.729468,144.969037,pothole,0.43
2025-09-14 01:41:52,Dataset/pothole/pothole_121.jpg,-37.791259,144.941273,pothole,0.85
2025-11-06 16:38:04,Dataset/pothole/pothole_1210.jpg,-37.865713,145.024748,pothole,0.57
2025-10-24 18:22:06,Dataset/pothole/pothole_1211.jpg,-37.771175,144.898309,pothole,0.54
2025-11-20 21:45:28,Dataset/pothole/pothole_1212.jpg,-37.87328,144.942625,pothole,0.4
2025-10-25 18:54:04,Dataset/pothole/pothole_1213.jpg,-37.81086,144.982647,pothole,0.86
2025-11-21 13:05:19,Dataset/pothole/pothole_1214.jpg,-37.738433,144.950404,pothole,0.64
2025-10-13 15:31:07,Dataset/pothole/pothole_1215.jpg,-37.788287,144.981311,pothole,0.79
2025-09-23 13:41:22,Dataset/pothole/pothole_1216.jpg,-37.815522,144.990256,pothole,0.77
2025-11-17 14:46:50,Dataset/pothole/pothole_1217.jpg,-37.714577,144.959403,pothole,0.74
2025-10-23 12:21:37,Dataset/pothole/pothole_1218.jpg,-37.785209,145.05312,pothole,0.5
2025-10-23 10:00:29,Dataset/pothole/pothole_1219.jpg,-37.800052,144.914284,pothole,0.85
2025-09-05 20:30:03,Dataset/pothole/pothole_122.jpg,-37.837071,144.998044,pothole,0.51
2025-09-02 21:09:10,Dataset/pothole/pothole_1221.jpg,-37.873514,144.874147,pothole,0.93
2025-10-10 07:41:18,Dataset/pothole/pothole_1222.jpg,-37.853853,144.901935,pothole,0.93
2025-08-26 05:32:06,Dataset/pothole/pothole_1223.jpg,-37.87341,144.93399,pothole,0.54
2025-11-18 20:59:56,Dataset/pothole/pothole_1224.jpg,-37.873145,144.926688,pothole,0.44
2025-09-08 20:49:41,Dataset/pothole/pothole_1225.jpg,-37.903698,144.972245,pothole,0.91
2025-11-14 18:27:44,Dataset/pothole/pothole_1226.jpg,-37.805676,145.048656,pothole,0.48
2025-09-21 03:42:44,Dataset/pothole/pothole_1227.jpg,-37.840806,144.890826,pothole,0.66
2025-09-02 16:16:36,Dataset/pothole/pothole_1229.jpg,-37.880448,145.005983,pothole,0.42
2025-10-27 14:49:12,Dataset/pothole/pothole_1230.jpg,-37.775407,144.946639,pothole,0.55
2025-08-23 20:12:44,Dataset/pothole/pothole_1231.jpg,-37.883925,145.001476,pothole,0.69
2025-10-08 20:10:29,Dataset/pothole/pothole_1232.jpg,-37.787031,144.932174,pothole,0.57
2025-10-02 08:54:08,Dataset/pothole/pothole_1233.jpg,-37.821737,145.057853,pothole,0.8
2025-11-09 05:14:32,Dataset/pothole/pothole_1235.jpg,-37.796893,145.025192,pothole,0.82
2025-09-06 14:12:03,Dataset/pothole/pothole_1236.jpg,-37.827093,144.984261,pothole,0.41
2025-09-02 05:42:50,Dataset/pothole/pothole_1237.jpg,-37.807743,145.050223,pothole,0.91
2025-10-14 05:27:23,Dataset/pothole/pothole_1238.jpg,-37.839448,144.938035,pothole,0.88
2025-10-30 14:03:39,Dataset/pothole/pothole_1239.jpg,-37.784682,145.027574,pothole,0.87
2025-10-11 23:52:41,Dataset/pothole/pothole_124.jpg,-37.849135,144.956566,pothole,0.49
2025-09-27 12:06:22,Dataset/pothole/pothole_1240.jpg,-37.794813,144.908304,pothole,0.64
2025-10-27 12:55:50,Dataset/pothole/pothole_1242.jpg,-37.793498,145.005354,pothole,0.81
2025-10-26 07:45:13,Dataset/pothole/pothole_1243.jpg,-37.723308,145.006834,pothole,0.49
2025-10-20 00:38:01,Dataset/pothole/pothole_1244.jpg,-37.806513,144.913907,pothole,0.59
2025-09-19 17:32:29,Dataset/pothole/pothole_1245.jpg,-37.888652,145.035364,pothole,0.51
2025-11-03 03:39:48,Dataset/pothole/pothole_1246.jpg,-37.819647,144.971861,pothole,0.8
2025-11-20 12:04:21,Dataset/pothole/pothole_1247.jpg,-37.806566,144.988809,pothole,0.42
2025-09-24 10:33:52,Dataset/pothole/pothole_1248.jpg,-37.740455,144.997105,pothole,0.85
2025-10-10 12:46:08,Dataset/pothole/pothole_1249.jpg,-37.827466,144.916249,pothole,0.77
2025-09-04 14:21:27,Dataset/pothole/pothole_125.jpg,-37.800897,144.911345,pothole,0.55
2025-11-16 03:56:31,Dataset/pothole/pothole_1250.jpg,-37.839847,144.867671,pothole,0.84
2025-10-28 14:45:30,Dataset/pothole/pothole_1251.jpg,-37.864455,145.007145,pothole,0.51
2025-09-22 19:43:14,Dataset/pothole/pothole_1252.jpg,-37.763099,144.889541,pothole,0.69
2025-08-27 08:54:19,Dataset/pothole/pothole_1254.jpg,-37.782813,144.915882,pothole,0.65
2025-09-10 03:54:02,Dataset/pothole/pothole_1256.jpg,-37.834884,145.022178,pothole,0.45
2025-08-29 02:48:07,Dataset/pothole/pothole_1258.jpg,-37.774204,144.999397,pothole,0.45
2025-10-04 23:24:00,Dataset/pothole/pothole_1259.jpg,-37.792562,144.871157,pothole,0.92
2025-10-26 08:17:45,Dataset/pothole/pothole_126.jpg,-37.850191,144.944992,pothole,0.6
2025-09-27 13:28:29,Dataset/pothole/pothole_1260.jpg,-37.733735,145.029463,pothole,0.78
2025-11-21 00:27:47,Dataset/pothole/pothole_1262.jpg,-37.734561,144.960939,pothole,0.72
2025-10-20 19:34:14,Dataset/pothole/pothole_1263.jpg,-37.838706,144.979871,pothole,0.67
2025-10-25 20:01:52,Dataset/pothole/pothole_1264.jpg,-37.786429,145.050761,pothole,0.63
2025-08-27 09:09:10,Dataset/pothole/pothole_1265.jpg,-37.902552,144.994306,pothole,0.77
2025-09-12 23:53:32,Dataset/pothole/pothole_1266.jpg,-37.874384,144.906471,pothole,0.76
2025-11-12 16:43:34,Dataset/pothole/pothole_1267.jpg,-37.729874,144.917841,pothole,0.88
2025-09-29 22:26:10,Dataset/pothole/pothole_1268.jpg,-37.806181,145.038034,pothole,0.9
2025-09-30 10:39:15,Dataset/pothole/pothole_1269.jpg,-37.803506,144.966149,pothole,0.5
2025-11-06 01:50:12,Dataset/pothole/pothole_127.jpg,-37.728736,144.873606,pothole,0.43
2025-11-06 04:49:52,Dataset/pothole/pothole_1270.jpg,-37.858465,145.022995,pothole,0.79
2025-11-18 07:58:40,Dataset/pothole/pothole_1271.jpg,-37.852193,144.973957,pothole,0.86
2025-10-04 12:11:03,Dataset/pothole/pothole_1272.jpg,-37.839156,145.015583,pothole,0.91
2025-11-12 05:17:05,Dataset/pothole/pothole_1273.jpg,-37.853523,144.951587,pothole,0.58
2025-11-12 11:12:00,Dataset/pothole/pothole_1274.jpg,-37.788935,144.886497,pothole,0.46
2025-11-15 09:51:57,Dataset/pothole/pothole_1275.jpg,-37.728183,144.935767,pothole,0.85
2025-09-01 20:26:54,Dataset/pothole/pothole_1276.jpg,-37.825396,145.061459,pothole,0.71
2025-09-02 04:03:35,Dataset/pothole/pothole_1277.jpg,-37.720904,144.965256,pothole,0.76
2025-10-04 20:13:11,Dataset/pothole/pothole_1278.jpg,-37.731816,144.950953,pothole,0.91
2025-10-25 19:28:43,Dataset/pothole/pothole_1279.jpg,-37.816603,144.88256,pothole,0.66
2025-08-31 16:25:56,Dataset/pothole/pothole_128.jpg,-37.760649,144.897734,pothole,0.52
2025-09-03 04:21:41,Dataset/pothole/pothole_1281.jpg,-37.744464,144.899078,pothole,0.4
2025-09-01 05:37:51,Dataset/pothole/pothole_1282.jpg,-37.771511,145.042122,pothole,0.86
2025-09-01 23:42:03,Dataset/pothole/pothole_1283.jpg,-37.851954,144.934479,pothole,0.9
2025-10-26 22:20:05,Dataset/pothole/pothole_1286.jpg,-37.83122,145.040798,pothole,0.75
2025-09-25 18:52:17,Dataset/pothole/pothole_1287.jpg,-37.795846,145.017949,pothole,0.53
2025-10-15 10:46:56,Dataset/pothole/pothole_1288.jpg,-37.843275,144.908769,pothole,0.53
2025-09-13 09:33:37,Dataset/pothole/pothole_1290.jpg,-37.847329,144.957862,pothole,0.58
2025-10-04 03:13:59,Dataset/pothole/pothole_1291.jpg,-37.783807,144.934649,pothole,0.63
2025-09-07 08:50:48,Dataset/pothole/pothole_1294.jpg,-37.800506,144.961538,pothole,0.58
2025-10-26 20:07:53,Dataset/pothole/pothole_1295.jpg,-37.873482,145.017151,pothole,0.67
2025-11-09 18:39:24,Dataset/pothole/pothole_1297.jpg,-37.849018,144.919715,pothole,0.89
2025-11-18 09:59:04,Dataset/pothole/pothole_1298.jpg,-37.819766,144.874807,pothole,0.86
2025-09-11 17:57:17,Dataset/pothole/pothole_130.jpg,-37.802255,145.020722,pothole,0.54
2025-11-05 18:37:40,Dataset/pothole/pothole_1300.jpg,-37.740857,144.986019,pothole,0.82
2025-10-16 03:04:55,Dataset/pothole/pothole_1303.jpg,-37.827992,145.035222,pothole,0.84
2025-08-24 20:51:25,Dataset/pothole/pothole_1305.jpg,-37.733299,144.950589,pothole,0.48
2025-09-10 18:49:37,Dataset/pothole/pothole_1306.jpg,-37.728633,144.952881,pothole,0.47
2025-09-29 01:23:39,Dataset/pothole/pothole_1307.jpg,-37.872181,144.899142,pothole,0.87
2025-11-01 16:56:16,Dataset/pothole/pothole_1308.jpg,-37.793399,145.027204,pothole,0.46
